IDENTIFIER: Reference ID,FORMULA,PROPERTY: Microstructure,PROPERTY: Processing method,PROPERTY: grain size ($\mu$m),PROPERTY: ROM Density (g/cm$^3$),PROPERTY: Exp. Density (g/cm$^3$),PROPERTY: HV,PROPERTY: Type of test,PROPERTY: Test temperature ($^\circ$C),PROPERTY: YS (MPa),PROPERTY: UTS (MPa),PROPERTY: Elongation (%),PROPERTY: Elongation plastic (%),PROPERTY: Young modulus (GPa),PROPERTY: O content (wppm),PROPERTY: N content (wppm),PROPERTY: C content (wppm),REFERENCE: doi,REFERENCE: year
154,Co1 Fe1 Ni1,,,,,,,,,,,,,162.0,,,,10.1016/j.intermet.2019.04.003,2019
154,Co1 Fe1 Ni1,,,,,,,,,,,,,174.0,,,,10.1016/j.intermet.2019.04.003,2019
154,Co1 Cr1 Ni1,,,,,,,,,,,,,226.2,,,,10.1016/j.intermet.2019.04.003,2019
154,Co1 Cr1 Ni1,,,,,,,,,,,,,222.0,,,,10.1016/j.intermet.2019.04.003,2019
154,Co1 Cr1 Ni1,,,,,,,,,,,,,229.0,,,,10.1016/j.intermet.2019.04.003,2019
154,Co1 Cr1 Ni1,,,,,,,,,,,,,234.0,,,,10.1016/j.intermet.2019.04.003,2019
154,Fe1 Mn1 Ni1,,,,,,,,,,,,,181.0,,,,10.1016/j.intermet.2019.04.003,2019
154,Co1 Mn1 Ni1,,,,,,,,,,,,,189.4,,,,10.1016/j.intermet.2019.04.003,2019
154,Co1 Ni1,,,,,,,,,,,,,216.7,,,,10.1016/j.intermet.2019.04.003,2019
154,Fe1 Ni1,,,,,,,,,,,,,166.2,,,,10.1016/j.intermet.2019.04.003,2019
155,Al1 Co0.5 Cr1 Fe0.147 Ni0.294,,,,,,699.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.298 Cr0.319 Cu0.106 Fe0.277 Ni0.128,,,,,,728.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.289 Cr0.158 Cu0.237 Fe0.816 Ni0.132,,,,,,604.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.278 Cr0.861 Cu0.167 Fe0.25 Ni0.222,,,,,,790.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.395 Cr0.349 Fe0.326 Ni0.256,,,,,,806.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.255 Cr0.255 Cu0.106 Fe0.277 Ni0.234,,,,,,811.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.442 Cr0.442 Fe0.256 Ni0.186,,,,,,855.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.256 Cr0.795 Cu0.128 Fe0.205 Ni0.179,,,,,,802.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.277 Cr0.277 Cu0.106 Fe0.255 Ni0.213,,,,,,799.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.465 Cr0.512 Fe0.186 Ni0.163,,,,,,857.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.298 Cr0.404 Cu0.106 Fe0.213 Ni0.106,,,,,,855.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.465 Cr0.442 Fe0.209 Ni0.209,,,,,,816.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.304 Cr0.5 Cu0.109 Fe0.152 Ni0.109,,,,,,811.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.318 Cr0.5 Cu0.114 Fe0.205 Ni0.136,,,,,,790.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.442 Cr0.558 Fe0.186 Ni0.14,,,,,,855.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.419 Cr0.558 Fe0.233 Ni0.116,,,,,,856.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.298 Cr0.426 Cu0.106 Fe0.191 Ni0.106,,,,,,859.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.558 Cr0.512 Fe0.116 Ni0.14,,,,,,875.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.581 Cr0.512 Fe0.116 Ni0.116,,,,,,865.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.558 Cr0.535 Fe0.116 Ni0.116,,,,,,868.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.535 Cr0.488 Fe0.186 Ni0.116,,,,,,863.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.255 Cr0.426 Cu0.106 Fe0.234 Ni0.106,,,,,,843.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.349 Cr0.395 Cu0.116 Fe0.326 Ni0.14,,,,,,794.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.238 Cr0.714 Cu0.119 Fe0.167 Ni0.143,,,,,,783.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.234 Cr0.468 Cu0.106 Fe0.213 Ni0.106,,,,,,797.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.277 Cr0.426 Cu0.106 Fe0.213 Ni0.106,,,,,,805.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al0.853 Co0.647 Cr1 Fe0.147 Ni0.294,,,,,,699.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.149 Cr0.34 Cu0.191 Fe0.34 Ni0.106,,,,,,749.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.326 Cr0.488 Cu0.116 Fe0.279 Ni0.116,,,,,,828.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.383 Cr0.319 Cu0.106 Fe0.213 Ni0.106,,,,,,849.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.426 Cr0.383 Cu0.106 Fe0.106 Ni0.106,,,,,,883.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.419 Cr0.465 Fe0.279 Ni0.163,,,,,,864.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.362 Cr0.34 Cu0.106 Fe0.213 Ni0.106,,,,,,841.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.558 Cr0.535 Fe0.116 Ni0.116,,,,,,868.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.581 Cr0.512 Fe0.116 Ni0.116,,,,,,865.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.457 Cr0.391 Cu0.109 Fe0.109 Ni0.109,,,,,,840.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.512 Cr0.512 Fe0.186 Ni0.116,,,,,,882.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.512 Cr0.535 Fe0.163 Ni0.116,,,,,,883.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.465 Cr0.488 Fe0.209 Ni0.163,,,,,,828.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.512 Cr0.581 Fe0.116 Ni0.116,,,,,,848.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.404 Cr0.404 Cu0.106 Fe0.106 Ni0.106,,,,,,878.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
155,Al1 Co0.674 Cr0.419 Fe0.116 Ni0.116,,,,,,782.0,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019
156,Co0.986 Cr0.952 Fe0.933 Mn0.914 Ni1,BCC,WROUGHT,,,,,T,25.0,1290.0,1415.0,1.1,,,,,,10.1016/j.msea.2019.01.112,2019
156,Co0.986 Cr0.952 Fe0.933 Mn0.914 Ni1,,WROUGHT,1.3,,,,T,25.0,1135.0,1260.0,1.8,,,,,,10.1016/j.msea.2019.01.112,2019
156,Co0.986 Cr0.952 Fe0.933 Mn0.914 Ni1,,WROUGHT,2.0,,,,T,25.0,585.0,815.0,31.7,,,,,,10.1016/j.msea.2019.01.112,2019
156,Co0.986 Cr0.952 Fe0.933 Mn0.914 Ni1,,WROUGHT,3.6,,,,T,25.0,425.0,735.0,40.2,,,,,,10.1016/j.msea.2019.01.112,2019
156,Co0.986 Cr0.952 Fe0.933 Mn0.914 Ni1,FCC,WROUGHT,17.1,,,,T,25.0,270.0,630.0,46.2,,,,,,10.1016/j.msea.2019.01.112,2019
156,Co0.986 Cr0.952 Fe0.933 Mn0.914 Ni1,,WROUGHT,0.07,,,,T,25.0,1120.0,1175.0,1.5,,,,,,10.1016/j.msea.2019.01.112,2019
157,Al0.4 Hf0.6 Nb1 Ta1 Ti1 Zr1,BCC,OTHER,,,9.08,,C,23.0,1841.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Al1 Cr1 Mo1 Ti1,BCC,ANNEAL,,,5.98,,C,23.0,1100.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Al1 Mo1 Nb1 Ti1,BCC,ANNEAL,,,6.46,,C,23.0,1100.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Hf1 Mo0.5 Nb1 Ti1 V0.5,BCC,CAST,,,8.96,,C,23.0,1260.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Hf1 Mo1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,,,9.93,,C,23.0,1512.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Hf1 Mo1 Nb1 Ti1 Zr1,BCC,CAST,,,8.68,,C,23.0,1575.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Hf1 Mo1 Ta1 Ti1 Zr1,BCC,CAST,,,10.18,,C,23.0,1600.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,OTHER,,,9.89,,C,23.0,929.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Mo1 Nb1 Ta1 Ti1 V1 W1,BCC,CAST,,,10.91,,C,23.0,1515.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Mo1 Nb1 Ta1 Ti1 W1,BCC,CAST,,,11.72,,C,23.0,1343.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Mo1 Nb1 Ta1 V1 W1,BCC,OTHER,,,12.29,,C,23.0,1246.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Mo1 Nb1 Ta1 W1,BCC,OTHER,,,13.6,,C,23.0,996.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Mo1 Nb1 Ti1,BCC,OTHER,,,7.67,,C,23.0,1100.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Nb1 Ta0.3 Ti1 Zr1,BCC,OTHER,,,7.81,,C,23.0,882.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Nb1 Ti1 Zr1,BCC,OTHER,,,6.63,,C,23.0,975.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Al1 Cr1 Mo1 Nb1 Ti1,,ANNEAL,,,6.56,,C,23.0,1010.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Al0.24 Nb1 Ti1 V1 Zr1,,OTHER,,,6.34,,C,23.0,1240.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Al1 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,,OTHER,,,7.14,,C,23.0,2000.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Cr1 Nb0.333 Ti0.333 Zr0.333,,OTHER,,,6.56,,C,23.0,1576.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Cr1 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,,OTHER,,,7.98,,C,23.0,1595.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Hf1 Mo0.5 Nb1 Si0.3 Ti1 V0.5,,CAST,,,8.46,,C,23.0,1617.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Hf1 Mo0.5 Nb1 Si0.5 Ti1 V0.5,,CAST,,,8.16,,C,23.0,1787.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Hf1 Mo0.5 Nb1 Si0.7 Ti1 V0.5,,CAST,,,7.89,,C,23.0,2134.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Mo1 Nb1 Ti1 V1 Zr1,,OTHER,,,7.27,,C,23.0,1706.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Nb1 Re0.3 Ti1 Zr1,,OTHER,,,7.81,,C,23.0,1244.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Nb1 Ta1 Ti1 V1 Zr1,,OTHER,,,8.43,,C,23.0,1395.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Al0.4 Hf0.6 Nb1 Ta1 Ti1 Zr1,BCC,OTHER,,,9.08,,C,1000.0,298.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Al1 Cr1 Mo1 Ti1,BCC,ANNEAL,,,5.98,,C,1000.0,375.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Al1 Mo1 Nb1 Ti1,BCC,ANNEAL,,,6.46,,C,1000.0,540.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Hf1 Mo0.5 Nb1 Ti1 V0.5,BCC,CAST,,,8.96,,C,1000.0,368.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Hf1 Mo1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,,,9.93,,C,1000.0,814.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Hf1 Mo1 Nb1 Ti1 Zr1,BCC,CAST,,,8.68,,C,1000.0,635.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Hf1 Mo1 Ta1 Ti1 Zr1,BCC,CAST,,,10.18,,C,1000.0,855.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,OTHER,,,9.89,,C,1000.0,295.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Mo1 Nb1 Ta1 Ti1 V1 W1,BCC,CAST,,,10.91,,C,1000.0,753.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Mo1 Nb1 Ta1 Ti1 W1,BCC,CAST,,,11.72,,C,1000.0,620.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Mo1 Nb1 Ta1 V1 W1,BCC,OTHER,,,12.29,,C,1000.0,842.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Mo1 Nb1 Ta1 W1,BCC,OTHER,,,13.6,,C,1000.0,548.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Mo1 Nb1 Ti1,BCC,OTHER,,,7.67,,C,1000.0,504.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Nb1 Ta0.3 Ti1 Zr1,BCC,OTHER,,,7.81,,C,1000.0,274.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Nb1 Ti1 Zr1,BCC,OTHER,,,6.63,,C,1000.0,141.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Al1 Cr1 Mo1 Nb1 Ti1,,ANNEAL,,,6.56,,C,1000.0,550.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Al0.24 Nb1 Ti1 V1 Zr1,,OTHER,,,6.34,,C,1000.0,82.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Al1 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,,OTHER,,,7.14,,C,1000.0,745.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Cr1 Nb0.333 Ti0.333 Zr0.333,,OTHER,,,6.56,,C,1000.0,139.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Cr1 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,,OTHER,,,7.98,,C,1000.0,546.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Hf1 Mo0.5 Nb1 Si0.3 Ti1 V0.5,,CAST,,,8.46,,C,1000.0,398.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Hf1 Mo0.5 Nb1 Si0.5 Ti1 V0.5,,CAST,,,8.16,,C,1000.0,614.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Hf1 Mo0.5 Nb1 Si0.7 Ti1 V0.5,,CAST,,,7.89,,C,1000.0,673.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Mo1 Nb1 Ti1 V1 Zr1,,OTHER,,,7.27,,C,1000.0,467.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Nb1 Re0.3 Ti1 Zr1,,OTHER,,,7.81,,C,1000.0,323.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Nb1 Ta1 Ti1 V1 Zr1,,OTHER,,,8.43,,C,1000.0,190.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Al0.4 Hf0.6 Nb1 Ta1 Ti1 Zr1,BCC,OTHER,,,9.08,,C,1200.0,89.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Al1 Cr1 Mo1 Ti1,BCC,ANNEAL,,,5.98,,C,1200.0,100.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Al1 Mo1 Nb1 Ti1,BCC,ANNEAL,,,6.46,,C,1200.0,200.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Hf1 Mo0.5 Nb1 Ti1 V0.5,BCC,CAST,,,8.96,,C,1200.0,60.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Hf1 Mo1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,,,9.93,,C,1200.0,556.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Hf1 Mo1 Nb1 Ti1 Zr1,BCC,CAST,,,8.68,,C,1200.0,187.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Hf1 Mo1 Ta1 Ti1 Zr1,BCC,CAST,,,10.18,,C,1200.0,404.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,OTHER,,,9.89,,C,1200.0,92.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Mo1 Nb1 Ta1 Ti1 V1 W1,BCC,CAST,,,10.91,,C,1200.0,659.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Mo1 Nb1 Ta1 Ti1 W1,BCC,CAST,,,11.72,,C,1200.0,586.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Mo1 Nb1 Ta1 V1 W1,BCC,OTHER,,,12.29,,C,1200.0,735.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Mo1 Nb1 Ta1 W1,BCC,OTHER,,,13.6,,C,1200.0,506.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Mo1 Nb1 Ti1,BCC,OTHER,,,7.67,,C,1200.0,324.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Nb1 Ta0.3 Ti1 Zr1,BCC,OTHER,,,7.81,,C,1200.0,102.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Nb1 Ti1 Zr1,BCC,OTHER,,,6.63,,C,1200.0,61.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Al1 Cr1 Mo1 Nb1 Ti1,,ANNEAL,,,6.56,,C,1200.0,105.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Al0.24 Nb1 Ti1 V1 Zr1,,OTHER,,,6.34,,C,1200.0,24.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Al1 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,,OTHER,,,7.14,,C,1200.0,250.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Cr1 Nb0.333 Ti0.333 Zr0.333,,OTHER,,,6.56,,C,1200.0,32.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Cr1 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,,OTHER,,,7.98,,C,1200.0,170.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Hf1 Mo0.5 Nb1 Si0.3 Ti1 V0.5,,CAST,,,8.46,,C,1200.0,166.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Hf1 Mo0.5 Nb1 Si0.5 Ti1 V0.5,,CAST,,,8.16,,C,1200.0,188.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Hf1 Mo0.5 Nb1 Si0.7 Ti1 V0.5,,CAST,,,7.89,,C,1200.0,235.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Mo1 Nb1 Ti1 V1 Zr1,,OTHER,,,7.27,,C,1200.0,116.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Nb1 Re0.3 Ti1 Zr1,,OTHER,,,7.81,,C,1200.0,89.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
157,Nb1 Ta1 Ti1 V1 Zr1,,OTHER,,,8.43,,C,1200.0,78.0,,,,,,,,10.1016/j.actamat.2019.06.032,2019
158,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,245.48,,7.753,,T,25.0,293.1,625.6,63.0,,,,,,10.1016/j.intermet.2019.106486,2019
160,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,40.0,,,,T,25.0,985.0,1004.0,15.7,,,,,,10.1016/j.jallcom.2019.04.291,2019
160,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,87.0,,,,T,25.0,972.0,999.5,12.6,,,,,,10.1016/j.jallcom.2019.04.291,2019
160,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,112.0,,,,T,25.0,967.0,980.6,10.8,,,,,,10.1016/j.jallcom.2019.04.291,2019
161,Co1 Fe1 Ni1,FCC,WROUGHT,,,,,T,25.0,,,15.0,,,,,,10.1016/j.intermet.2019.106477,2019
161,Co1 Fe1 Ni1,FCC,WROUGHT,42.0,,,,T,25.0,276.0,540.0,51.0,,,,,,10.1016/j.intermet.2019.106477,2019
161,Co1 Fe1 Ni1,FCC,WROUGHT,74.0,,,,T,25.0,217.0,498.0,47.0,,,,,,10.1016/j.intermet.2019.106477,2019
161,Co1 Fe1 Ni1,FCC,WROUGHT,90.0,,,,T,25.0,201.0,430.0,44.5,,,,,,10.1016/j.intermet.2019.106477,2019
162,Co1 Cr1 Ni1,,ANNEAL,16.0,,,,T,-196.0,600.0,1247.0,68.0,,,,,,10.1016/j.jmst.2018.12.002,2018
162,Co1 Cr1 Ni1,,ANNEAL,16.0,,,,T,24.0,400.0,800.0,60.0,,,,,,10.1016/j.jmst.2018.12.002,2018
162,Co1 Cr1 Ni1,,ANNEAL,16.0,,,,T,-196.0,1215.0,1440.0,48.0,,,,,,10.1016/j.jmst.2018.12.002,2018
163,Cr0.286 Mo0.476 Nb1 Ta0.024 Ti0.31 V0.286,,POWDER,0.075,,8.02,741.0,C,25.0,2680.0,,,,,,,,10.1016/j.ijrmhm.2019.02.009,2019
163,Al1 Nb1 Ti1 V1,BCC,CAST,,,5.48,440.0,C,25.0,1020.0,,,,,,,,10.1016/j.ijrmhm.2019.02.009,2019
163,Mo1 Nb1 Ta1 V1 W1,BCC,CAST,,,12.29,535.0,C,25.0,1246.0,,,,,,,,10.1016/j.ijrmhm.2019.02.009,2019
163,Hf1 Mo1 Nb1 Ti1 Zr1,BCC,CAST,,,8.68,,C,25.0,1719.0,,,,,,,,10.1016/j.ijrmhm.2019.02.009,2019
163,Al1 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,,OTHER,,,7.14,591.0,C,25.0,2000.0,,,,,,,,10.1016/j.ijrmhm.2019.02.009,2019
163,Hf1 Mo0.5 Nb1 Si0.7 Ti1 V0.5,,CAST,,,8.49,612.0,C,25.0,2134.0,,,,,,,,10.1016/j.ijrmhm.2019.02.009,2019
164,Co1 Fe1 Ni1,FCC,WROUGHT,53.7,,,,T,25.0,,,,,161.0,,,,10.1016/j.actamat.2019.04.017,2019
164,Co1 Cr0.053 Ni1,FCC,WROUGHT,7.28,,,,T,25.0,,,,,219.0,,,,10.1016/j.actamat.2019.04.017,2019
164,Fe1 Mn1 Ni1,FCC,WROUGHT,0.862,,,,T,25.0,529.0,613.0,25.0,,182.0,,,,10.1016/j.actamat.2019.04.017,2019
164,Fe1 Mn1 Ni1,FCC,WROUGHT,0.894,,,,T,25.0,522.0,601.0,25.0,,182.0,,,,10.1016/j.actamat.2019.04.017,2019
164,Fe1 Mn1 Ni1,FCC,WROUGHT,1.25,,,,T,25.0,460.0,599.0,27.0,,182.0,,,,10.1016/j.actamat.2019.04.017,2019
164,Fe1 Mn1 Ni1,FCC,WROUGHT,1.75,,,,T,25.0,407.0,536.0,26.0,,182.0,,,,10.1016/j.actamat.2019.04.017,2019
164,Fe1 Mn1 Ni1,FCC,WROUGHT,2.26,,,,T,25.0,372.0,542.0,31.0,,182.0,,,,10.1016/j.actamat.2019.04.017,2019
164,Fe1 Mn1 Ni1,FCC,WROUGHT,3.52,,,,T,25.0,322.0,554.0,49.0,,182.0,,,,10.1016/j.actamat.2019.04.017,2019
164,Co1 Mn1 Ni1,FCC,WROUGHT,1.43,,,,T,25.0,333.0,569.0,40.0,,190.0,,,,10.1016/j.actamat.2019.04.017,2019
164,Co1 Mn1 Ni1,FCC,WROUGHT,0.4,,,,T,25.0,601.0,608.0,24.0,,190.0,,,,10.1016/j.actamat.2019.04.017,2019
164,Co1 Mn1 Ni1,FCC,WROUGHT,1.58,,,,T,25.0,321.0,566.0,50.5,,190.0,,,,10.1016/j.actamat.2019.04.017,2019
164,Co1 Mn1 Ni1,FCC,WROUGHT,2.67,,,,T,25.0,267.0,506.0,62.5,,190.0,,,,10.1016/j.actamat.2019.04.017,2019
164,Co1 Cr0.25 Ni1,FCC,WROUGHT,0.212,,,,T,25.0,745.0,824.0,36.0,,223.0,,,,10.1016/j.actamat.2019.04.017,2019
164,Co1 Cr0.25 Ni1,FCC,WROUGHT,0.34,,,,T,25.0,623.0,746.0,53.0,,223.0,,,,10.1016/j.actamat.2019.04.017,2019
164,Co1 Cr0.25 Ni1,FCC,WROUGHT,1.46,,,,T,25.0,387.0,626.0,73.0,,223.0,,,,10.1016/j.actamat.2019.04.017,2019
164,Co1 Cr0.25 Ni1,FCC,WROUGHT,2.65,,,,T,25.0,330.0,553.0,101.0,,223.0,,,,10.1016/j.actamat.2019.04.017,2019
164,Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,0.295,,,,T,25.0,631.0,732.0,39.0,,210.0,,,,10.1016/j.actamat.2019.04.017,2019
164,Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,0.5529999999999999,,,,T,25.0,494.0,732.0,51.0,,210.0,,,,10.1016/j.actamat.2019.04.017,2019
164,Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,0.72,,,,T,25.0,448.0,672.0,65.0,,210.0,,,,10.1016/j.actamat.2019.04.017,2019
164,Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,3.4,,,,T,25.0,273.0,567.0,85.0,,210.0,,,,10.1016/j.actamat.2019.04.017,2019
